INCIDENT_KEY,BORO,PRECINCT,JURISDICTION_CODE,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lon_Lat,DAY,MONTH,YEAR,WEEKDAY,time_HOUR,time_MINUTE,time_SECOND,PERP_AGE_GROUP_MIN,PERP_AGE_GROUP_MAX,PERP_AGE_MEAN,VIC_AGE_GROUP_MIN,VIC_AGE_GROUP_MAX,VIC_AGE_MEAN
155890469,0,41,0.0,0,1,1,6,1,1,6,1014179,239453,40.82387627600008,-73.89186296799994,POINT (-73.89186296799994 40.82387627600008),17,8,2016,6,21,55,0,18,24,21.0,25,44,34.5
11118855,1,75,2.0,0,1,1,2,1,1,2,1021910,182503,40.66753342700008,-73.86424848999997,POINT (-73.86424848999997 40.66753342700008),15,4,2006,2,18,53,0,18,24,21.0,25,44,34.5
148511112,1,88,0.0,0,1,1,2,0,1,2,994019,188128,40.683047491000025,-73.96477896299997,POINT (-73.96477896299997 40.683047491000025),11,12,2015,0,22,30,0,18,24,21.0,18,24,21.0
187954075,1,83,0.0,0,1,1,2,0,1,2,"1,008,282","194,600",40.7007844,-73.91333014,POINT (-73.91333014 40.7007844),23,9,2018,3,3,50,0,18,24,21.0,18,24,21.0
166660833,0,44,0.0,0,4,1,2,1,1,6,1008669,246692,40.84376218800003,-73.91174515299997,POINT (-73.91174515299997 40.84376218800003),30,6,2017,0,14,54,0,45,64,54.5,25,44,34.5
87293736,3,103,0.0,0,3,1,6,1,1,2,1039014,192479,40.69482594200008,-73.80251282799998,POINT (-73.80251282799998 40.69482594200008),17,10,2012,6,1,41,0,25,44,34.5,25,44,34.5
170219563,1,73,0.0,0,1,1,2,0,1,2,1009279,179175,40.65844352300008,-73.90979175299998,POINT (-73.90979175299998 40.65844352300008),9,10,2017,1,22,3,0,18,24,21.0,18,24,21.0
66904249,0,41,0.0,1,1,1,2,1,1,3,1015050,239933,40.82519074400005,-73.88871369799993,POINT (-73.88871369799993 40.82519074400005),17,10,2009,2,22,50,0,18,24,21.0,25,44,34.5
71712042,0,48,0.0,0,1,1,2,0,1,6,1016058,247615,40.846272027000055,-73.88503512999995,POINT (-73.88503512999995 40.846272027000055),11,3,2010,4,20,9,0,18,24,21.0,18,24,21.0
153084519,3,113,0.0,0,1,1,2,1,1,2,1041700,182679,40.66791021000005,-73.79291022299998,POINT (-73.79291022299998 40.66791021000005),15,5,2016,3,0,35,0,18,24,21.0,25,44,34.5
156920837,1,67,0.0,0,1,1,2,1,1,2,999710,176489,40.65109291700002,-73.94428655199994,POINT (-73.94428655199994 40.65109291700002),21,9,2016,6,22,47,0,18,24,21.0,25,44,34.5
73298255,1,73,0.0,0,1,1,2,0,1,2,1006376,181512,40.66486580000004,-73.92024708999998,POINT (-73.92024708999998 40.66486580000004),20,6,2010,3,2,30,0,18,24,21.0,18,24,21.0
143877930,2,23,2.0,0,1,1,2,0,1,2,1001213,229173,40.79569494400005,-73.93873724999997,POINT (-73.93873724999999 40.79569494400005),22,6,2015,1,5,24,0,18,24,21.0,18,24,21.0
178393484,1,79,0.0,0,1,1,2,1,1,6,"997,731","186,926",40.6797434,-73.95139762,POINT (-73.95139762 40.6797434),19,4,2018,4,19,11,0,18,24,21.0,25,44,34.5
178564736,1,67,0.0,0,1,1,2,1,1,2,"1,005,435","180,852",40.66305655,-73.92364105,POINT (-73.92364105 40.66305655),24,4,2018,5,20,55,0,18,24,21.0,25,44,34.5
16631497,1,88,0.0,0,3,1,2,1,1,2,994805,187991,40.68267055500007,-73.96194522799993,POINT (-73.96194522799993 40.68267055500007),29,5,2006,1,18,45,0,25,44,34.5,25,44,34.5
79613218,0,47,2.0,0,1,0,6,0,0,2,1027110,262158,40.886141362000046,-73.84499601999994,POINT (-73.84499601999994 40.88614136200005),3,7,2011,3,6,13,0,18,24,21.0,18,24,21.0
87020675,2,28,0.0,0,1,1,2,1,1,2,998570,232184,40.80396399500006,-73.94827638399995,POINT (-73.94827638399995 40.80396399500006),25,9,2012,5,19,0,0,18,24,21.0,25,44,34.5
145377563,1,75,2.0,0,1,1,2,1,1,2,1012851,182782,40.66833311800008,-73.89690223799995,POINT (-73.89690223799995 40.66833311800008),16,8,2015,3,6,4,0,18,24,21.0,25,44,34.5
27389115,0,44,0.0,0,1,1,2,4,1,2,1007456,241930,40.83069515300008,-73.91614570699994,POINT (-73.91614570699994 40.83069515300008),14,3,2007,6,17,15,0,18,24,21.0,0,18,9.0
71836148,0,40,0.0,0,1,1,2,1,1,2,1008504,238465,40.82118190200004,-73.91237124699995,POINT (-73.91237124699995 40.82118190200004),19,3,2010,0,21,0,0,18,24,21.0,25,44,34.5
138364630,3,103,0.0,0,1,1,2,1,1,2,1044315,193135,40.69659211500005,-73.78339071499995,POINT (-73.78339071499995 40.69659211500005),23,8,2014,2,2,5,0,18,24,21.0,25,44,34.5
10454367,3,109,0.0,0,1,1,6,0,1,6,1033026,216176,40.75990334000005,-73.82393479099994,POINT (-73.82393479099994 40.75990334000005),17,2,2006,0,1,16,0,18,24,21.0,18,24,21.0
51110050,1,75,0.0,0,3,1,2,0,1,2,1018612,182165,40.66661910700003,-73.87613849199995,POINT (-73.87613849199995 40.66661910700003),9,9,2008,5,23,3,0,25,44,34.5,18,24,21.0
77747604,3,100,2.0,0,1,1,2,0,1,2,1036867,153432,40.58766357000008,-73.81055977899997,POINT (-73.81055977899997 40.587663570000075),16,3,2011,6,12,55,0,18,24,21.0,18,24,21.0
143641819,0,48,0.0,0,1,1,3,1,0,3,1016751,246584,40.84343971300007,-73.88253536199994,POINT (-73.88253536199994 40.843439713000066),11,6,2015,4,13,51,0,18,24,21.0,25,44,34.5
185671671,1,83,0.0,1,1,1,2,0,1,6,"1,008,275","192,849",40.69597833,-73.91336163,POINT (-73.91336163 40.69597833),26,7,2018,4,18,34,0,18,24,21.0,18,24,21.0
142431626,3,103,0.0,0,1,1,2,1,1,2,1043269,198215,40.71054252000005,-73.78711833899997,POINT (-73.78711833899997 40.71054252000005),25,4,2015,2,23,47,0,18,24,21.0,25,44,34.5
64422381,1,69,2.0,0,1,1,2,0,1,2,1015711,170927,40.63578404500004,-73.88664798499997,POINT (-73.88664798499997 40.63578404500004),5,8,2009,6,15,42,0,18,24,21.0,18,24,21.0
49271461,0,40,2.0,0,7,1,2,0,1,2,1006777,232634,40.80518200900008,-73.91863049999995,POINT (-73.91863049999995 40.80518200900008),28,7,2008,1,18,50,0,0,18,9.0,18,24,21.0
92710918,1,75,0.0,0,1,1,2,0,1,2,1016707,184782,40.67380937000007,-73.88299273999998,POINT (-73.88299273999999 40.67380937000007),20,9,2013,0,18,42,0,18,24,21.0,18,24,21.0
81478651,4,122,0.0,0,1,1,2,1,1,2,951172,160272,40.60653241400007,-74.11912870599998,POINT (-74.11912870599998 40.60653241400007),1,11,2011,5,16,0,0,18,24,21.0,25,44,34.5
23650228,2,32,0.0,0,7,1,2,0,1,2,999294,236299,40.81525732600005,-73.94565201199998,POINT (-73.94565201199998 40.815257326000044),30,7,2006,3,16,10,0,0,18,9.0,18,24,21.0
172950617,1,70,0.0,0,1,1,2,0,1,5,996292,167685,40.62693312400006,-73.95662008199997,POINT (-73.95662008199997 40.62693312400006),25,12,2017,1,22,50,0,18,24,21.0,18,24,21.0
138145343,0,42,0.0,0,1,1,3,4,1,3,1011731,243259,40.83433060800007,-73.90069240299994,POINT (-73.90069240299994 40.83433060800007),9,8,2014,2,1,30,0,18,24,21.0,0,18,9.0
77104935,3,101,0.0,0,1,1,2,0,1,2,1052630,158792,40.602268053000046,-73.75375286499997,POINT (-73.75375286499997 40.602268053000046),2,2,2011,6,16,29,0,18,24,21.0,18,24,21.0
155577957,1,75,2.0,0,1,1,2,0,1,2,1021889,181921,40.66593605800006,-73.86432743899996,POINT (-73.86432743899996 40.66593605800006),7,8,2016,3,22,2,0,18,24,21.0,18,24,21.0
158597485,3,113,0.0,0,1,1,2,0,1,2,1050945,184945,40.67406503500007,-73.75956231299993,POINT (-73.75956231299993 40.67406503500007),18,11,2016,0,1,10,0,18,24,21.0,18,24,21.0
88545499,0,45,0.0,0,1,1,2,4,1,2,1033508,254254,40.86441396700008,-73.82191548999998,POINT (-73.82191548999998 40.86441396700008),13,1,2013,3,12,8,0,18,24,21.0,0,18,9.0
85559914,1,79,0.0,1,3,1,2,2,0,2,999798,190933,40.69073831000002,-73.94393610299994,POINT (-73.94393610299994 40.69073831000003),3,7,2012,5,0,43,0,25,44,34.5,45,64,54.5
78605404,1,79,0.0,0,4,1,2,0,1,2,1001329,187143,40.68033280500004,-73.93842499899995,POINT (-73.93842499899995 40.68033280500004),7,5,2011,2,12,50,0,45,64,54.5,18,24,21.0
86345665,0,47,0.0,0,1,1,2,0,1,2,1024795,259228,40.87811037400007,-73.85338605799996,POINT (-73.85338605799997 40.87811037400007),20,8,2012,1,3,9,0,18,24,21.0,18,24,21.0
28772260,4,122,2.0,0,7,1,2,0,1,2,950638,160687,40.60766949400005,-74.12105391899996,POINT (-74.12105391899996 40.60766949400005),30,4,2007,1,20,21,0,0,18,9.0,18,24,21.0
25701538,1,83,0.0,0,1,1,2,4,1,2,1007141,194594,40.70077095700003,-73.91744516899996,POINT (-73.91744516899996 40.70077095700003),10,12,2006,3,5,30,0,18,24,21.0,0,18,9.0
23650227,0,44,0.0,0,1,1,6,4,1,6,1004145,242040,40.83100514900008,-73.92810979699995,POINT (-73.92810979699995 40.83100514900008),30,7,2006,3,3,40,0,18,24,21.0,0,18,9.0
88421874,2,7,0.0,1,7,1,2,4,1,3,989796,200696,40.71754737100008,-73.97999479399994,POINT (-73.97999479399994 40.71754737100008),4,1,2013,0,21,10,0,0,18,9.0,0,18,9.0
93285853,2,23,2.0,0,1,1,2,0,1,6,1001213,229173,40.79569494400005,-73.93873724999997,POINT (-73.93873724999999 40.79569494400005),27,10,2013,3,3,0,0,18,24,21.0,18,24,21.0
78180639,1,79,0.0,0,1,1,2,0,1,2,1000557,188591,40.68430869000007,-73.94120485499997,POINT (-73.94120485499997 40.68430869000007),11,4,2011,1,18,48,0,18,24,21.0,18,24,21.0
71136614,1,81,0.0,0,1,1,2,1,1,2,1004414,191572,40.69248290500008,-73.92728912299998,POINT (-73.92728912299998 40.69248290500008),6,2,2010,2,4,13,0,18,24,21.0,25,44,34.5
136506640,2,7,2.0,0,3,1,2,0,1,2,988187,198540,40.71163052700007,-73.985800365,POINT (-73.985800365 40.71163052700007),29,4,2014,5,16,56,0,25,44,34.5,18,24,21.0
159451964,0,47,0.0,0,1,1,2,1,1,6,1023290,264979,40.89390183400008,-73.85879477999998,POINT (-73.85879477999998 40.893901834000076),17,12,2016,2,18,5,0,18,24,21.0,25,44,34.5
94738552,0,42,2.0,1,1,1,3,1,1,2,1011057,240448,40.82661729300003,-73.90313929099993,POINT (-73.90313929099993 40.82661729300003),31,1,2014,0,21,14,0,18,24,21.0,25,44,34.5
32155733,3,103,0.0,0,1,1,2,0,1,2,1037539,194686,40.70089263400007,-73.80781445899999,POINT (-73.80781445899999 40.70089263400007),9,6,2007,2,4,7,0,18,24,21.0,18,24,21.0
165613954,0,43,0.0,0,1,1,2,0,1,3,1022526,237026,40.81718262700008,-73.86171774699994,POINT (-73.86171774699994 40.81718262700008),8,6,2017,4,1,8,0,18,24,21.0,18,24,21.0
145931249,1,67,0.0,0,3,1,2,0,0,2,1006528,180139,40.66109683900004,-73.91970373499998,POINT (-73.91970373499998 40.66109683900004),5,9,2015,2,6,21,0,25,44,34.5,18,24,21.0
143187174,1,75,0.0,0,3,1,2,1,1,3,1017757,182623,40.66787949100007,-73.87921818799998,POINT (-73.87921818799998 40.66787949100007),25,5,2015,1,20,58,0,25,44,34.5,25,44,34.5
77707134,1,75,0.0,0,1,1,2,0,1,6,1019781,186579,40.67872992200005,-73.871901397,POINT (-73.871901397 40.67872992200005),14,3,2011,1,4,30,0,18,24,21.0,18,24,21.0
79499613,0,45,2.0,1,1,1,2,1,1,2,1032948,238316,40.82067200400007,-73.82405582699994,POINT (-73.82405582699994 40.82067200400007),26,6,2011,3,0,37,0,18,24,21.0,25,44,34.5
91308962,0,46,0.0,0,1,1,2,0,1,2,1005638,248319,40.84823568600007,-73.92269474099999,POINT (-73.92269474099999 40.84823568600007),23,6,2013,3,23,30,0,18,24,21.0,18,24,21.0
82228622,2,33,0.0,0,3,1,2,1,1,2,1001475,243456,40.83489727200004,-73.93775434699995,POINT (-73.93775434699995 40.83489727200004),17,12,2011,2,1,33,0,25,44,34.5,25,44,34.5
77356588,3,103,0.0,0,1,1,2,1,1,2,1040721,197185,40.70773205100004,-73.79631764799996,POINT (-73.79631764799996 40.70773205100004),18,2,2011,0,21,56,0,18,24,21.0,25,44,34.5
91623301,0,42,0.0,0,1,1,6,0,1,2,1015667,243850,40.83593960600007,-73.88646598899999,POINT (-73.88646598899999 40.83593960600007),14,7,2013,3,23,37,0,18,24,21.0,18,24,21.0
162097560,1,67,0.0,0,7,1,2,4,1,2,1004776,178384,40.65628398500007,-73.92602389499997,POINT (-73.92602389499997 40.65628398500007),20,2,2017,1,14,50,0,0,18,9.0,0,18,9.0
44936764,3,102,0.0,0,7,1,6,0,1,2,1030954,193887,40.698736773000064,-73.83156876499999,POINT (-73.831568765 40.698736773000064),29,3,2008,2,4,14,0,0,18,9.0,18,24,21.0
148512175,2,23,2.0,0,1,1,2,0,1,6,1001027,228839,40.79477856000005,-73.93940984899997,POINT (-73.93940984899997 40.79477856000005),13,12,2015,3,16,0,0,18,24,21.0,18,24,21.0
148326833,1,81,0.0,0,1,1,2,0,1,1,1004140,191776,40.69304345700005,-73.92827657699996,POINT (-73.92827657699996 40.693043457000044),4,12,2015,0,22,33,0,18,24,21.0,18,24,21.0
146838950,1,73,0.0,0,1,1,2,0,1,2,1011591,181080,40.66366548900004,-73.90145110899994,POINT (-73.90145110899994 40.66366548900004),11,10,2015,3,14,56,0,18,24,21.0,18,24,21.0
39086900,0,43,0.0,0,1,1,2,1,1,2,1018418,242268,40.83158726100004,-73.87653243399996,POINT (-73.87653243399996 40.83158726100004),12,2,2008,5,5,29,0,18,24,21.0,25,44,34.5
34078656,0,45,0.0,1,3,1,6,2,1,5,1032707,253408,40.86209639000003,-73.824817512,POINT (-73.824817512 40.86209639000003),30,8,2007,4,7,52,0,25,44,34.5,45,64,54.5
77173981,1,77,0.0,0,1,1,6,1,1,2,1003113,184922,40.67423304000005,-73.93199920199999,POINT (-73.93199920199999 40.67423304000005),7,2,2011,1,2,11,0,18,24,21.0,25,44,34.5
142680040,1,67,0.0,0,1,1,2,1,1,2,1003869,176481,40.65106272200006,-73.92929833799997,POINT (-73.92929833799997 40.65106272200006),5,5,2015,5,19,32,0,18,24,21.0,25,44,34.5
142902648,0,46,0.0,0,3,1,2,1,0,6,1009430,250363,40.853835858000025,-73.90898092599997,POINT (-73.90898092599997 40.853835858000025),14,5,2015,4,14,23,0,25,44,34.5,25,44,34.5
161767961,0,46,0.0,0,1,1,2,0,1,6,1006529,249245,40.85077507800003,-73.91947115499994,POINT (-73.91947115499994 40.85077507800003),8,2,2017,6,21,51,0,18,24,21.0,18,24,21.0
77691180,0,42,0.0,0,1,1,2,0,1,2,1014716,241733,40.83013238600006,-73.88991234499997,POINT (-73.88991234499997 40.83013238600006),13,3,2011,3,1,21,0,18,24,21.0,18,24,21.0
189435388,2,23,2.0,0,1,1,2,0,1,6,"1,000,531","229,408",40.79634124,-73.94119982,POINT (-73.94119982 40.79634124),31,10,2018,6,16,25,0,18,24,21.0,18,24,21.0
52122539,2,25,0.0,0,1,1,2,4,1,2,1000555,230994,40.800694331000045,-73.94110928599997,POINT (-73.94110928599997 40.800694331000045),12,10,2008,3,0,37,0,18,24,21.0,0,18,9.0
143415162,1,75,2.0,0,1,1,2,0,1,2,1014551,184360,40.67265871800004,-73.89076708999994,POINT (-73.89076708999994 40.67265871800004),3,6,2015,6,17,38,0,18,24,21.0,18,24,21.0
52550582,1,88,0.0,1,1,1,2,2,1,6,991486,189241,40.686104855000046,-73.97391059099994,POINT (-73.97391059099994 40.686104855000046),27,10,2008,1,13,34,0,18,24,21.0,45,64,54.5
29479154,1,75,0.0,0,1,1,2,1,1,2,1016775,185035,40.67450354900007,-73.88274637799998,POINT (-73.88274637799998 40.67450354900007),6,6,2007,6,22,45,0,18,24,21.0,25,44,34.5
29098920,3,109,0.0,1,1,1,2,0,1,2,1033371,215365,40.75767544700005,-73.82269537399996,POINT (-73.82269537399998 40.75767544700005),18,5,2007,0,0,20,0,18,24,21.0,18,24,21.0
79871299,0,47,0.0,0,3,1,2,1,1,2,1029325,257121,40.87230534500002,-73.83701926699997,POINT (-73.83701926699997 40.87230534500002),18,7,2011,1,13,55,0,25,44,34.5,25,44,34.5
166951006,1,70,0.0,1,3,1,2,0,1,2,995107,175859,40.64937054300003,-73.96087589799998,POINT (-73.96087589799998 40.64937054300003),11,7,2017,5,23,10,0,25,44,34.5,18,24,21.0
82157674,3,101,0.0,0,1,1,2,0,1,2,1044122,155673,40.593768616000034,-73.78441919999993,POINT (-73.78441919999993 40.593768616000034),13,12,2011,5,10,9,0,18,24,21.0,18,24,21.0
85127160,3,113,0.0,0,1,1,2,1,1,2,1044012,191901,40.693207132000055,-73.78449435899995,POINT (-73.78449435899995 40.69320713200006),6,6,2012,6,12,48,0,18,24,21.0,25,44,34.5
85910307,1,77,0.0,0,1,1,2,0,1,2,1002251,183677,40.67081759000007,-73.93511008699994,POINT (-73.93511008699994 40.67081759000007),24,7,2012,5,19,33,0,18,24,21.0,18,24,21.0
91744329,1,77,0.0,0,1,1,2,1,1,2,1003766,183260,40.66966980800004,-73.92964991099996,POINT (-73.92964991099996 40.66966980800004),21,7,2013,3,22,25,0,18,24,21.0,25,44,34.5
183308090,1,75,2.0,1,1,1,2,2,1,2,"1,017,184","179,927",40.66048172,-73.88129686,POINT (-73.88129686 40.66048172),30,5,2018,6,23,45,0,18,24,21.0,45,64,54.5
162744954,1,67,0.0,0,1,1,2,0,1,2,998553,172620,40.64047529100003,-73.94846436099994,POINT (-73.94846436099994 40.64047529100003),11,3,2017,2,21,34,0,18,24,21.0,18,24,21.0
81308610,1,73,0.0,1,1,1,6,4,0,2,1009780,183424,40.67010465200008,-73.90796995799997,POINT (-73.90796995799997 40.67010465200008),21,10,2011,0,14,33,0,18,24,21.0,0,18,9.0
153930031,0,41,0.0,1,1,1,2,1,1,2,1012516,238134,40.82026147400006,-73.89787721499994,POINT (-73.89787721499994 40.82026147400006),11,6,2016,2,23,35,0,18,24,21.0,25,44,34.5
86437257,1,73,0.0,0,1,1,2,0,1,2,1009905,180751,40.662767503000055,-73.90752952599996,POINT (-73.90752952599996 40.662767503000055),25,8,2012,2,6,0,0,18,24,21.0,18,24,21.0
78148020,1,77,0.0,0,1,1,2,4,1,2,1002031,186024,40.677260021000045,-73.93589696899994,POINT (-73.93589696899994 40.677260021000045),8,4,2011,0,23,52,0,18,24,21.0,0,18,9.0
34414959,1,67,0.0,0,1,1,3,0,1,3,998032,175598,40.64865008500004,-73.95033556299995,POINT (-73.95033556299995 40.648650085000035),15,9,2007,2,1,10,0,18,24,21.0,18,24,21.0
73192692,2,23,0.0,0,1,1,2,0,1,2,999957,228371,40.79349599300008,-73.94327533999996,POINT (-73.94327533999996 40.79349599300008),13,6,2010,3,3,0,0,18,24,21.0,18,24,21.0
81759915,1,75,2.0,0,1,1,2,0,1,2,1020214,183053,40.669050105000046,-73.87035911599996,POINT (-73.87035911599996 40.669050105000046),17,11,2011,4,3,30,0,18,24,21.0,18,24,21.0
148099938,1,73,2.0,0,1,1,2,1,1,2,1010876,182683,40.66806754500004,-73.90402198699996,POINT (-73.90402198699996 40.668067545000035),26,11,2015,4,23,36,0,18,24,21.0,25,44,34.5
87849093,1,63,0.0,0,1,1,2,1,1,2,1006878,169152,40.63093901600007,-73.91847906599996,POINT (-73.91847906599996 40.63093901600007),27,11,2012,5,8,50,0,18,24,21.0,25,44,34.5
35446117,1,79,0.0,1,1,1,2,0,1,5,999880,190399,40.68927245800006,-73.94364165399996,POINT (-73.94364165399996 40.68927245800006),1,11,2007,4,3,18,0,18,24,21.0,18,24,21.0
36120872,2,25,0.0,0,3,1,2,1,1,3,1000555,230994,40.800694331000045,-73.94110928599997,POINT (-73.94110928599997 40.800694331000045),3,12,2007,1,22,10,0,25,44,34.5,25,44,34.5
84977712,1,83,0.0,0,1,1,2,1,1,2,1007728,189504,40.68679855100004,-73.91534589799994,POINT (-73.91534589799994 40.68679855100004),29,5,2012,5,2,37,0,18,24,21.0,25,44,34.5
64510360,1,61,0.0,0,3,1,5,1,1,5,1004466,152383,40.58491738600002,-73.92721901999995,POINT (-73.92721901999995 40.58491738600002),8,8,2009,2,15,47,0,25,44,34.5,25,44,34.5
149745527,1,72,0.0,1,3,1,5,1,1,5,983723,174115,40.64459027600003,-74.00190046499995,POINT (-74.00190046499995 40.64459027600003),23,1,2016,2,19,54,0,25,44,34.5,25,44,34.5
80667641,3,104,0.0,0,1,1,3,4,1,6,1008657,195934,40.70444489000005,-73.91197286999993,POINT (-73.91197286999993 40.70444489000005),9,9,2011,0,22,43,0,18,24,21.0,0,18,9.0
93741886,4,120,2.0,0,3,1,2,1,1,5,951625,171358,40.63696282800004,-74.11755084999999,POINT (-74.11755084999999 40.63696282800004),24,11,2013,3,20,31,0,25,44,34.5,25,44,34.5
47044337,1,60,0.0,0,3,1,2,1,1,2,985897,148507,40.57430142500005,-73.99407278899997,POINT (-73.99407278899997 40.574301425000044),7,6,2008,2,1,40,0,25,44,34.5,25,44,34.5
93885632,1,79,0.0,0,1,1,2,0,1,2,997731,186926,40.67974339900008,-73.95139762099996,POINT (-73.95139762099996 40.679743399000074),4,12,2013,6,19,54,0,18,24,21.0,18,24,21.0
79725011,1,73,0.0,0,1,1,2,0,1,2,1009205,180904,40.66318945500007,-73.91005206599993,POINT (-73.91005206599995 40.66318945500007),10,7,2011,3,1,57,0,18,24,21.0,18,24,21.0
91351090,1,83,0.0,1,1,1,2,1,1,6,1010064,190678,40.690014406000046,-73.90691839999994,POINT (-73.90691839999994 40.69001440600005),27,6,2013,4,1,6,0,18,24,21.0,25,44,34.5
85443262,0,46,0.0,0,1,1,6,1,1,6,1007395,250193,40.85337482800003,-73.91633761599996,POINT (-73.91633761599996 40.85337482800003),24,6,2012,3,4,46,0,18,24,21.0,25,44,34.5
78535854,1,70,0.0,0,1,1,2,1,1,2,995107,175859,40.64937054300003,-73.96087589799998,POINT (-73.96087589799998 40.64937054300003),3,5,2011,5,2,30,0,18,24,21.0,25,44,34.5
142785493,0,52,0.0,0,1,1,2,2,1,2,1017690,255551,40.86804792600003,-73.87909687299998,POINT (-73.87909687299998 40.86804792600003),9,5,2015,2,23,5,0,18,24,21.0,45,64,54.5
172795957,1,90,0.0,0,3,1,2,0,1,6,995958,198402,40.71124488000004,-73.95776997399997,POINT (-73.95776997399997 40.71124488000004),20,12,2017,6,0,4,0,25,44,34.5,18,24,21.0
79698911,0,40,0.0,0,7,1,3,4,1,6,1005294,237197,40.81770982900008,-73.92397301399996,POINT (-73.92397301399996 40.81770982900008),7,7,2011,4,22,20,0,0,18,9.0,0,18,9.0
33244461,0,42,0.0,0,1,1,3,0,1,2,1011100,239163,40.82309020400004,-73.90298905999998,POINT (-73.90298906 40.82309020400004),21,7,2007,2,3,55,0,18,24,21.0,18,24,21.0
76052898,1,73,0.0,1,3,1,2,1,0,2,1006140,183727,40.670946067000045,-73.92109057299997,POINT (-73.92109057299997 40.670946067000045),18,12,2010,2,2,12,0,25,44,34.5,25,44,34.5
74718607,1,75,0.0,0,1,1,2,0,1,2,1015724,181689,40.665323331000025,-73.88655092899995,POINT (-73.88655092899995 40.665323331000025),21,9,2010,5,21,46,0,18,24,21.0,18,24,21.0
185063609,1,81,0.0,1,7,1,2,4,1,2,"1,002,276","188,032",40.68277103,-73.93500832,POINT (-73.93500832 40.68277103),11,7,2018,6,13,50,0,0,18,9.0,0,18,9.0
109274028,0,43,0.0,0,3,1,2,1,1,2,1021101,241628,40.82981986000004,-73.86684071099995,POINT (-73.86684071099995 40.829819860000036),26,3,2014,6,5,0,0,25,44,34.5,25,44,34.5
10879213,1,75,0.0,0,1,1,2,1,1,2,1016963,182176,40.66665554600007,-73.88208249899996,POINT (-73.88208249899996 40.66665554600007),1,4,2006,2,13,15,0,18,24,21.0,25,44,34.5
36091704,3,105,0.0,0,1,1,2,4,1,2,1056797,184358,40.67240783700005,-73.73847197099997,POINT (-73.73847197099997 40.672407837000044),30,11,2007,0,3,18,0,18,24,21.0,0,18,9.0
87167273,1,79,2.0,0,1,1,2,0,0,2,999812,193525,40.69785272500008,-73.94387963199993,POINT (-73.94387963199993 40.69785272500008),10,10,2012,6,21,22,0,18,24,21.0,18,24,21.0
79985580,0,52,0.0,0,1,1,2,4,1,6,1015585,256208,40.86985891200004,-73.88670456199996,POINT (-73.88670456199996 40.86985891200004),26,7,2011,5,1,6,0,18,24,21.0,0,18,9.0
139195504,0,52,0.0,0,1,1,2,1,1,3,1017784,256685,40.87116005000007,-73.87875133599994,POINT (-73.87875133599994 40.87116005000007),15,10,2014,6,23,30,0,18,24,21.0,25,44,34.5
146477559,2,25,2.0,1,1,1,2,0,1,2,1002426,231368,40.80171720800007,-73.93435039399996,POINT (-73.93435039399996 40.80171720800007),27,9,2015,3,16,41,0,18,24,21.0,18,24,21.0
78886301,1,68,0.0,0,1,1,2,1,1,5,977923,163191,40.61460395200004,-74.02279027699996,POINT (-74.02279027699996 40.61460395200004),22,5,2011,3,5,26,0,18,24,21.0,25,44,34.5
25786519,1,73,0.0,0,3,1,2,1,1,2,1010754,179173,40.65843374200006,-73.90447555999998,POINT (-73.90447555999998 40.65843374200006),15,12,2006,0,1,20,0,25,44,34.5,25,44,34.5
169180189,1,73,0.0,0,1,1,2,0,0,2,1006995,185258,40.67514616200003,-73.91800323399997,POINT (-73.91800323399997 40.67514616200003),10,9,2017,3,12,39,0,18,24,21.0,18,24,21.0
91612686,1,83,0.0,0,1,1,2,1,1,6,1005204,191779,40.69304923600004,-73.92443970299998,POINT (-73.92443970299998 40.693049236000036),12,7,2013,0,20,30,0,18,24,21.0,25,44,34.5
90925980,1,88,0.0,1,1,1,2,0,1,3,994087,191980,40.69362027200003,-73.96452816399994,POINT (-73.96452816399994 40.69362027200003),31,5,2013,0,23,52,0,18,24,21.0,18,24,21.0
50796662,1,71,0.0,1,3,1,2,1,1,6,997290,181744,40.66552063200004,-73.95299760699999,POINT (-73.95299760699999 40.66552063200004),3,9,2008,6,1,10,0,25,44,34.5,25,44,34.5
148854118,0,44,0.0,0,3,0,2,1,1,2,1004396,239361,40.82365149100008,-73.92721083899994,POINT (-73.92721083899994 40.82365149100008),26,12,2015,2,2,5,0,25,44,34.5,25,44,34.5
92827427,2,25,0.0,0,1,1,2,1,1,2,1001512,234334,40.80985989300007,-73.93764410299997,POINT (-73.93764410299997 40.809859893000066),29,9,2013,3,1,16,0,18,24,21.0,25,44,34.5
88159265,1,81,0.0,0,1,1,2,1,1,2,1005131,186197,40.677728098000046,-73.92472024599994,POINT (-73.92472024599994 40.677728098000046),17,12,2012,1,15,30,0,18,24,21.0,25,44,34.5
25701536,0,46,0.0,0,1,1,2,4,1,2,1011881,250411,40.85396027400003,-73.90012087499997,POINT (-73.90012087499997 40.85396027400004),10,12,2006,3,1,37,0,18,24,21.0,0,18,9.0
23549335,0,52,0.0,0,3,1,6,1,1,6,1015824,257640,40.87378845800004,-73.88583367099994,POINT (-73.88583367099994 40.87378845800004),24,7,2006,1,21,43,0,25,44,34.5,25,44,34.5
